db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0))))) X,db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0))))) Y
1000,57.53741489401261
100990,57.53638382867113
200980,57.53485915234076
300970,57.53284138469471
400960,57.53033121284638
500950,57.52732949057037
600940,57.52383723733671
700930,57.51985563715979
800920,57.51538603726598
900910,57.51042994658156
1000900,57.50498903404597
1100890,57.49906512675267
1200880,57.49266020792452
1300870,57.4857764147245
1400860,57.47841603591073
1500850,57.47058150933881
1600840,57.46227541931739
1700830,57.45350049382327
1800820,57.44425960158263
1900810,57.4345557490235
2000800,57.42439207710723
2100790,57.41377185804532
2200780,57.40269849190849
2300770,57.39117550313567
2400760,57.3792065369491
2500750,57.36679535568358
2600740,57.3539458350374
2700730,57.34066196025169
2800720,57.32694782222626
2900710,57.3128076135788
3000700,57.29824562465548
3100690,57.28326623949938
3200680,57.2678739317854
3300670,57.2520732607271
3400660,57.23586886696431
3500650,57.21926546843701
3600640,57.20226785625346
3700630,57.18488089055833
3800620,57.16710949640781
3900610,57.14895865965785
4000600,57.13043342287168
4100590,57.11153888125254
4200580,57.09228017860638
4300570,57.07266250334236
4400560,57.05269108451348
4500550,57.03237118790305
4600540,57.0117081121645
4700530,56.9907071850135
4800520,56.96937375948294
4900510,56.94771321023832
5000500,56.92573092996318
5100490,56.90343232361876
5200480,56.88082281366189
5300470,56.85790782374693
5400460,56.83469278392629
5500450,56.81118312530857
5600440,56.78738427690813
5700430,56.76330166258056
5800420,56.73894069804462
5900410,56.714306787994
6000400,56.68940532329771
6100390,56.66424167829148
6200380,56.63882120816105
6300370,56.61314924641736
6400360,56.58723110246369
6500350,56.56107205925511
6600340,56.53467737105114
6700330,56.50805226126019
6800320,56.48120192037559
6900310,56.45413150400313
7000300,56.42684613097921
7100290,56.39935088157915
7200280,56.37165079581328
7300270,56.34375087181216
7400260,56.31565606429768
7500250,56.28737128313902
7600240,56.25890139199335
7700230,56.23025120702891
7800220,56.20142549572824
7900210,56.17242897577158
8000200,56.14326631399734
8100190,56.11394212543827
8200180,56.08446097243221
8300170,56.05482736380516
8400160,56.02504575412346
8500150,55.99512054301567
8600140,55.96505607456038
8700130,55.93485663673888
8800120,55.90452646094977
8900110,55.87406972158485
9000100,55.84349053566307
9100090,55.81279296252156
9200080,55.78198100356075
9300070,55.75105860204281
9400060,55.7200296429402
9500050,55.68889795283298
9600040,55.65766729985407
9700030,55.62634139367766
9800020,55.59492388555221
9900010,55.56341836837348
10000000,55.53182837679846
550001000,55.53182837679846
550100990,55.53174185988748
550200980,55.53162869143857
550300970,55.53148894016302
550400960,55.53132269326223
550500950,55.53113005628162
550600940,55.53091115293309
550700930,55.53066612488615
550800920,55.53039513152918
550900910,55.53009834970054
551000900,55.52977597339142
551100890,55.52942821342058
551200880,55.52905529708234
551300870,55.52865746776909
551400860,55.52823498456885
551500850,55.52778812184002
551600840,55.52731716876366
551700830,55.52682242887548
551800820,55.52630421957821
551900810,55.52576287163654
552000800,55.52519872865521
552100790,55.52461214654254
552200780,55.52400349296051
552300770,55.5233731467629
552400760,55.52272149742329
552500750,55.52204894445403
552600740,55.52135589681824
552700730,55.52064277233595
552800720,55.51990999708594
552900710,55.519158004805
553000700,55.51838723628581
553100690,55.51759813877494
553200680,55.51679116537244
553300670,55.51596677443419
553400660,55.51512542897847
553500650,55.51426759609797
553600640,55.51339374637823
553700630,55.51250435332396
553800620,55.5115998927942
553900610,55.5106808424471
554000600,55.50974768119577
554100590,55.50880088867558
554200580,55.50784094472409
554300570,55.50686832887436
554400560,55.505883519862
554500550,55.504886995147
554600540,55.50387923045083
554700530,55.502860699309
554800520,55.50183187263998
554900510,55.50079321833053
555000500,55.49974520083787
555100490,55.49868828077447
555200480,55.49762291468126
555300470,55.49654955447864
555400460,55.49546864727212
555500450,55.49438063500806
555600440,55.49328595418053
555700430,55.4921850355552
555800420,55.4910783039111
555900410,55.48996617779921
556000400,55.48884906931841
556100390,55.48772738390795
556200380,55.48660152015686
556300370,55.48547186962934
556400360,55.48433881670619
556500350,55.48320273844197
556600340,55.48206400443724
556700330,55.48092297672581
556800320,55.47978000967632
556900310,55.47863544990786
557000300,55.47748963621921
557100290,55.4763428995312
557200280,55.47519556284166
557300270,55.47404794119258
557400260,55.47290034164904
557500250,55.4717530632893
557600240,55.47060639720559
557700230,55.46946062651529
557800220,55.46831602638171
557900210,55.46717286404427
558000200,55.46603139885746
558100190,55.46489188233801
558200180,55.46375455822015
558300170,55.46261966251798
558400160,55.46148742359506
558500150,55.4603580622402
558600140,55.4592317917496
558700130,55.45810881801444
558800120,55.45698933961361
558900110,55.45587354791149
559000100,55.45476162715992
559100090,55.45365375460434
559200080,55.45255010059343
559300070,55.45145082869229
559400060,55.45035609579844
559500050,55.44926605226038
559600040,55.44818084199864
559700030,55.44710060262877
559800020,55.44602546558594
559900010,55.44495555625116
560000000,55.44389099407865
